CustomerID,Age_Group,Gender,Income_Group
14748,Adult,Female,"Middle Income"
14749,Youth,Female,"Upper Middle Income"
14750,Senior,Male,"Upper Middle Income"
14751,Adult,Female,"High Income"
14752,Adult,Female,"Upper Middle Income"
14753,Adult,Male,"Middle Income"
14754,Adult,Male,"Middle Income"
14755,Adult,Female,"High Income"
14756,Adult,Male,"Upper Middle Income"
14757,Adult,Female,"Upper Middle Income"
14758,Adult,Female,"Lower Middle Income"
14759,Adult,Male,"Upper Middle Income"
14760,Senior,Male,"High Income"
14761,Adult,Female,"High Income"
14762,Adult,Female,"Lower Middle Income"
14763,Adult,Female,"Middle Income"
14764,Adult,Female,"Middle Income"
14765,Adult,Female,"Upper Middle Income"
14766,Adult,Male,"High Income"
14767,Senior,Female,"Middle Income"
14768,Adult,Female,"Upper Middle Income"
14769,Adult,Female,"High Income"
14770,Adult,Female,"High Income"
14771,Senior,Female,"Middle Income"
14772,Senior,Female,"Upper Middle Income"
14773,Adult,Male,"Middle Income"
14774,Adult,Female,"Upper Middle Income"
14775,Adult,Male,"Upper Middle Income"
14776,Adult,Male,"Middle Income"
14777,Adult,Female,"Middle Income"
14778,Adult,Male,"High Income"
14779,Adult,Female,"Lower Middle Income"
14780,Adult,Female,"Upper Middle Income"
14781,Senior,Male,"Lower Middle Income"
14782,Adult,Female,"Lower Middle Income"
14783,Senior,Female,"High Income"
14784,Adult,Female,"Low Income"
14785,Adult,Female,"Middle Income"
14786,Adult,Female,"Lower Middle Income"
14787,Adult,Male,"Lower Middle Income"
14788,Adult,Male,"Upper Middle Income"
14789,Adult,Female,"Middle Income"
14790,Adult,Female,"Lower Middle Income"
14791,Adult,Male,"Low Income"
14792,Adult,Female,"High Income"
14793,Adult,Female,"Low Income"
14794,Adult,Female,"Middle Income"
14795,Adult,Female,"Upper Middle Income"
14796,Adult,Female,"High Income"
14797,Youth,Female,"Middle Income"
14798,Adult,Female,"Upper Middle Income"
14799,Senior,Female,"High Income"
14800,Adult,Female,"High Income"
14801,Senior,Female,"Upper Middle Income"
14802,Adult,Female,"Lower Middle Income"
14803,Adult,Male,"Middle Income"
14804,Youth,Male,"Middle Income"
14805,Adult,Female,"Lower Middle Income"
14806,Adult,Male,"High Income"
14807,Adult,Male,"Lower Middle Income"
14808,Senior,Male,"Low Income"
14809,Adult,Male,"Middle Income"
14810,Youth,Male,"High Income"
14811,Adult,Male,"High Income"
14812,Adult,Female,"Low Income"
14813,Youth,Female,"Middle Income"
14814,Adult,Female,"High Income"
14815,Adult,Male,"Lower Middle Income"
14816,Adult,Female,"Upper Middle Income"
14817,Adult,Female,"Middle Income"
14818,Adult,Female,"Lower Middle Income"
14819,Adult,Male,"High Income"
14820,Adult,Female,"High Income"
14821,Senior,Female,"High Income"
14822,Adult,Female,"Middle Income"
14823,Adult,Female,"Middle Income"
14824,Adult,Female,"Middle Income"
14825,Adult,Female,"Upper Middle Income"
14826,Adult,Female,"High Income"
14827,Adult,Male,"Upper Middle Income"
14828,Senior,Female,"High Income"
14829,Youth,Female,"Middle Income"
14830,Adult,Female,"Low Income"
14831,Adult,Male,"High Income"
14832,Senior,Male,"Upper Middle Income"
14833,Youth,Female,"Lower Middle Income"
14834,Adult,Female,"Lower Middle Income"
14835,Adult,Female,"Upper Middle Income"
14836,Adult,Female,"High Income"
14837,Adult,Male,"Upper Middle Income"
14838,Adult,Female,"High Income"
14839,Adult,Female,"Upper Middle Income"
14840,Adult,Female,"Upper Middle Income"
14841,Senior,Male,"Upper Middle Income"
14842,Adult,Female,"Upper Middle Income"
14843,Adult,Female,"Lower Middle Income"
14844,Adult,Female,"Lower Middle Income"
14845,Adult,Female,"Lower Middle Income"
14846,Adult,Male,"Lower Middle Income"
14847,Adult,Male,"Upper Middle Income"
14848,Adult,Female,"Upper Middle Income"
14849,Adult,Female,"Middle Income"
14850,Adult,Male,"Upper Middle Income"
14851,Adult,Female,"High Income"
14852,Adult,Female,"Upper Middle Income"
14853,Adult,Female,"Upper Middle Income"
14854,Adult,Male,"Upper Middle Income"
14855,Adult,Female,"Middle Income"
14856,Adult,Male,"Lower Middle Income"
14857,Youth,Male,"Low Income"
14858,Adult,Male,"Upper Middle Income"
14859,Adult,Female,"Low Income"
14860,Adult,Male,"Lower Middle Income"
14861,Senior,Female,"Upper Middle Income"
14862,Adult,Female,"Lower Middle Income"
14863,Adult,Female,"High Income"
14864,Adult,Female,"High Income"
14865,Adult,Female,"High Income"
14866,Adult,Female,"Lower Middle Income"
14867,Senior,Female,"High Income"
14868,Adult,Female,"Upper Middle Income"
14869,Adult,Male,"Lower Middle Income"
14870,Adult,Male,"Upper Middle Income"
14871,Senior,Female,"Upper Middle Income"
14872,Adult,Female,"Upper Middle Income"
14873,Adult,Female,"High Income"
14874,Adult,Female,"Low Income"
14875,Adult,Male,"Upper Middle Income"
14876,Youth,Female,"High Income"
14877,Adult,Male,"High Income"
14878,Adult,Female,"Middle Income"
14879,Adult,Female,"Upper Middle Income"
14880,Senior,Female,"Middle Income"
14881,Adult,Male,"Upper Middle Income"
14882,Adult,Female,"Upper Middle Income"
14883,Adult,Female,"High Income"
14884,Youth,Female,"Middle Income"
14885,Senior,Female,"High Income"
14886,Senior,Female,"Upper Middle Income"
14887,Adult,Female,"Upper Middle Income"
14888,Adult,Female,"Middle Income"
14889,Senior,Male,"Upper Middle Income"
14890,Adult,Female,"High Income"
14891,Youth,Female,"Upper Middle Income"
14892,Adult,Female,"Upper Middle Income"
14893,Adult,Female,"High Income"
14894,Youth,Female,"High Income"
14895,Adult,Female,"Lower Middle Income"
14896,Youth,Female,"Upper Middle Income"
14897,Adult,Female,"Middle Income"
14898,Adult,Female,"Lower Middle Income"
14899,Youth,Female,"Upper Middle Income"
14900,Youth,Female,"Upper Middle Income"
14901,Youth,Female,"Upper Middle Income"
14902,Adult,Female,"High Income"
14903,Senior,Female,"High Income"
14904,Adult,Male,"Upper Middle Income"
14905,Adult,Male,"Upper Middle Income"
14906,Adult,Male,"Upper Middle Income"
14907,Adult,Female,"Upper Middle Income"
14908,Adult,Male,"Lower Middle Income"
14909,Adult,Male,"Lower Middle Income"
14910,Senior,Male,"Lower Middle Income"
14911,Senior,Female,"Upper Middle Income"
14912,Adult,Male,"Upper Middle Income"
14913,Adult,Female,"Middle Income"
14914,Adult,Male,"Middle Income"
14915,Adult,Female,"Lower Middle Income"
14916,Adult,Female,"High Income"
14917,Adult,Female,"Middle Income"
14918,Adult,Female,"High Income"
14919,Adult,Female,"High Income"
14920,Adult,Female,"Lower Middle Income"
14921,Adult,Male,"High Income"
14922,Adult,Female,"Low Income"
14923,Youth,Male,"Upper Middle Income"
14924,Adult,Female,"Upper Middle Income"
14925,Adult,Male,"Low Income"
14926,Adult,Female,"Upper Middle Income"
14927,Senior,Female,"Upper Middle Income"
14928,Adult,Female,"High Income"
14929,Adult,Female,"Lower Middle Income"
14930,Senior,Female,"Lower Middle Income"
14931,Adult,Female,"Middle Income"
14932,Adult,Female,"Middle Income"
14933,Youth,Male,"High Income"
14934,Adult,Female,"Lower Middle Income"
14935,Adult,Female,"Middle Income"
14936,Adult,Female,"Upper Middle Income"
14937,Adult,Female,"Low Income"
14938,Youth,Male,"Upper Middle Income"
14939,Adult,Male,"High Income"
14940,Adult,Female,"Upper Middle Income"
14941,Adult,Female,"Low Income"
14942,Adult,Female,"Lower Middle Income"
14943,Adult,Female,"Upper Middle Income"
14944,Adult,Female,"High Income"
14945,Youth,Male,"Lower Middle Income"
14946,Youth,Male,"Middle Income"
14947,Adult,Male,"Upper Middle Income"
14948,Adult,Female,"Middle Income"
14949,Adult,Male,"Upper Middle Income"
14950,Adult,Female,"Lower Middle Income"
14951,Youth,Female,"Lower Middle Income"
14952,Youth,Male,"High Income"
14953,Adult,Male,"High Income"
14954,Adult,Male,"Lower Middle Income"
14955,Adult,Female,"High Income"
14956,Adult,Female,"Lower Middle Income"
14957,Adult,Male,"High Income"
14958,Adult,Female,"Middle Income"
14959,Adult,Female,"Upper Middle Income"
14960,Adult,Female,"Middle Income"
14961,Adult,Female,"Middle Income"
14962,Adult,Female,"Upper Middle Income"
14963,Adult,Female,"Lower Middle Income"
14964,Adult,Female,"Upper Middle Income"
14965,Adult,Male,"Lower Middle Income"
14966,Adult,Female,"High Income"
14967,Adult,Female,"High Income"
14968,Adult,Female,"High Income"
14969,Adult,Female,"High Income"
14970,Adult,Female,"Upper Middle Income"
14971,Adult,Male,"High Income"
14972,Adult,Male,"High Income"
14973,Adult,Male,"Lower Middle Income"
14974,Adult,Female,"Upper Middle Income"
14975,Adult,Male,"Upper Middle Income"
14976,Adult,Male,"Lower Middle Income"
14977,Adult,Male,"Lower Middle Income"
14978,Youth,Male,"Upper Middle Income"
14979,Senior,Male,"Upper Middle Income"
14980,Adult,Male,"High Income"
14981,Adult,Female,"Lower Middle Income"
14982,Adult,Male,"High Income"
14983,Youth,Male,"High Income"
14984,Youth,Female,"Middle Income"
14985,Adult,Female,"High Income"
14986,Adult,Male,"Middle Income"
14987,Adult,Male,"Lower Middle Income"
14988,Adult,Female,"Middle Income"
14989,Adult,Male,"Upper Middle Income"
14990,Adult,Male,"Upper Middle Income"
14991,Adult,Male,"Upper Middle Income"
14992,Adult,Male,"Low Income"
14993,Adult,Female,"Upper Middle Income"
14994,Youth,Female,"Lower Middle Income"
14995,Adult,Female,"Upper Middle Income"
14996,Youth,Female,"Upper Middle Income"
14997,Senior,Female,"Middle Income"
14998,Adult,Female,"Upper Middle Income"
14999,Adult,Female,"Middle Income"
15000,Adult,Male,"Low Income"
15001,Adult,Female,"Middle Income"
15002,Youth,Female,"Upper Middle Income"
15003,Adult,Male,"High Income"
15004,Youth,Female,"Lower Middle Income"
15005,Adult,Female,"Lower Middle Income"
15006,Adult,Female,"High Income"
15007,Adult,Male,"Upper Middle Income"
15008,Adult,Female,"Upper Middle Income"
15009,Adult,Female,"Upper Middle Income"
15010,Adult,Female,"Middle Income"
15011,Adult,Male,"High Income"
15012,Adult,Male,"Upper Middle Income"
15013,Adult,Female,"Upper Middle Income"
15014,Adult,Female,"Lower Middle Income"
15015,Senior,Female,"High Income"
15016,Senior,Female,"Upper Middle Income"
15017,Adult,Female,"Middle Income"
15018,Adult,Female,"High Income"
15019,Adult,Male,"High Income"
15020,Adult,Male,"Upper Middle Income"
15021,Youth,Female,"Lower Middle Income"
15022,Adult,Female,"High Income"
15023,Youth,Female,"Upper Middle Income"
15024,Adult,Female,"High Income"
15025,Adult,Male,"Upper Middle Income"
15026,Adult,Female,"High Income"
15027,Adult,Female,"Middle Income"
15028,Adult,Female,"Upper Middle Income"
15029,Youth,Male,"Lower Middle Income"
15030,Adult,Female,"High Income"
15031,Adult,Female,"Lower Middle Income"
15032,Youth,Female,"Upper Middle Income"
15033,Adult,Female,"High Income"
15034,Adult,Male,"Upper Middle Income"
15035,Adult,Male,"High Income"
15036,Adult,Male,"High Income"
15037,Adult,Female,"Middle Income"
15038,Adult,Female,"Middle Income"
15039,Youth,Female,"High Income"
15040,Adult,Male,"Low Income"
15041,Adult,Female,"Middle Income"
15042,Adult,Female,"Upper Middle Income"
15043,Adult,Male,"Middle Income"
15044,Adult,Female,"Upper Middle Income"
15045,Adult,Male,"High Income"
15046,Youth,Male,"Lower Middle Income"
15047,Adult,Male,"Middle Income"
15048,Adult,Female,"High Income"
15049,Adult,Female,"Low Income"
15050,Adult,Male,"Middle Income"
15051,Youth,Female,"Upper Middle Income"
15052,Senior,Female,"Low Income"
15053,Adult,Female,"Lower Middle Income"
15054,Youth,Male,"Lower Middle Income"
15055,Adult,Female,"High Income"
15056,Adult,Female,"Upper Middle Income"
15057,Adult,Male,"Middle Income"
15058,Adult,Male,"Middle Income"
15059,Adult,Female,"Lower Middle Income"
15060,Youth,Male,"Middle Income"
15061,Senior,Female,"High Income"
15062,Adult,Male,"Upper Middle Income"
15063,Adult,Female,"High Income"
15064,Adult,Male,"Middle Income"
15065,Youth,Male,"Upper Middle Income"
15066,Adult,Male,"Lower Middle Income"
15067,Youth,Female,"Lower Middle Income"
15068,Adult,Female,"Upper Middle Income"
15069,Adult,Male,"Low Income"
15070,Adult,Male,"Lower Middle Income"
15071,Adult,Female,"Middle Income"
15072,Adult,Female,"Upper Middle Income"
15073,Senior,Female,"Middle Income"
15074,Adult,Male,"High Income"
15075,Adult,Female,"Lower Middle Income"
15076,Youth,Female,"Lower Middle Income"
15077,Adult,Female,"Middle Income"
15078,Adult,Female,"High Income"
15079,Adult,Male,"Upper Middle Income"
15080,Adult,Male,"Middle Income"
15081,Adult,Female,"Middle Income"
15082,Senior,Female,"Upper Middle Income"
15083,Adult,Female,"Middle Income"
15084,Senior,Female,"High Income"
15085,Adult,Female,"Lower Middle Income"
15086,Adult,Female,"Middle Income"
15087,Adult,Female,"High Income"
15088,Adult,Male,"Upper Middle Income"
15089,Adult,Male,"Middle Income"
15090,Senior,Female,"Upper Middle Income"
15091,Adult,Male,"High Income"
15092,Adult,Male,"High Income"
15093,Adult,Male,"Middle Income"
15094,Adult,Male,"Low Income"
15095,Adult,Male,"Low Income"
15096,Youth,Female,"Lower Middle Income"
15097,Adult,Female,"Upper Middle Income"
15098,Youth,Female,"Lower Middle Income"
15099,Adult,Female,"Upper Middle Income"
15100,Adult,Female,"Upper Middle Income"
15101,Adult,Male,"Upper Middle Income"
15102,Adult,Female,"High Income"
15103,Adult,Male,"High Income"
15104,Adult,Female,"Upper Middle Income"
15105,Adult,Female,"Upper Middle Income"
15106,Adult,Female,"Upper Middle Income"
15107,Adult,Female,"Upper Middle Income"
15108,Senior,Female,"Middle Income"
15109,Adult,Female,"High Income"
15110,Adult,Male,"Middle Income"
15111,Adult,Female,"Middle Income"
15112,Adult,Female,"Low Income"
15113,Adult,Male,"Upper Middle Income"
15114,Adult,Male,"Upper Middle Income"
15115,Adult,Female,"Lower Middle Income"
15116,Adult,Male,"Middle Income"
15117,Adult,Male,"Middle Income"
15118,Youth,Female,"Low Income"
15119,Adult,Male,"Upper Middle Income"
15120,Adult,Female,"High Income"
15121,Senior,Female,"Middle Income"
15122,Youth,Female,"Lower Middle Income"
15123,Adult,Male,"Low Income"
15124,Adult,Female,"Upper Middle Income"
15125,Youth,Female,"Lower Middle Income"
15126,Adult,Male,"Lower Middle Income"
15127,Adult,Male,"Lower Middle Income"
15128,Senior,Female,"High Income"
15129,Adult,Male,"Middle Income"
15130,Adult,Male,"Upper Middle Income"
15131,Adult,Male,"Upper Middle Income"
15132,Adult,Male,"High Income"
15133,Youth,Male,"Upper Middle Income"
15134,Adult,Female,"High Income"
15135,Adult,Female,"Upper Middle Income"
15136,Adult,Male,"Lower Middle Income"
15137,Adult,Female,"High Income"
15138,Adult,Female,"Middle Income"
15139,Youth,Female,"High Income"
15140,Adult,Female,"Middle Income"
15141,Adult,Female,"Upper Middle Income"
15142,Senior,Female,"Upper Middle Income"
15143,Adult,Female,"Upper Middle Income"
15144,Adult,Female,"Lower Middle Income"
15145,Adult,Male,"Low Income"
15146,Adult,Male,"Upper Middle Income"
15147,Senior,Female,"Upper Middle Income"
15148,Adult,Female,"Upper Middle Income"
15149,Adult,Female,"Low Income"
15150,Adult,Female,"Lower Middle Income"
15151,Adult,Male,"Lower Middle Income"
15152,Adult,Female,"Low Income"
15153,Adult,Male,"High Income"
15154,Adult,Male,"Upper Middle Income"
15155,Adult,Female,"Middle Income"
15156,Adult,Male,"High Income"
15157,Adult,Female,"Upper Middle Income"
15158,Adult,Female,"High Income"
15159,Adult,Male,"Upper Middle Income"
15160,Youth,Female,"Low Income"
15161,Senior,Female,"Lower Middle Income"
15162,Adult,Male,"Upper Middle Income"
15163,Adult,Male,"High Income"
15164,Adult,Female,"High Income"
15165,Adult,Female,"High Income"
15166,Adult,Male,"Lower Middle Income"
15167,Adult,Male,"Upper Middle Income"
15168,Adult,Female,"Upper Middle Income"
15169,Adult,Female,"Upper Middle Income"
15170,Adult,Male,"Lower Middle Income"
15171,Adult,Female,"Middle Income"
15172,Adult,Female,"Low Income"
15173,Senior,Female,"Upper Middle Income"
15174,Senior,Male,"Low Income"
15175,Adult,Female,"Lower Middle Income"
15176,Adult,Male,"Upper Middle Income"
15177,Adult,Female,"Middle Income"
15178,Adult,Female,"Low Income"
15179,Adult,Female,"Lower Middle Income"
15180,Adult,Female,"Lower Middle Income"
15181,Adult,Female,"Upper Middle Income"
15182,Adult,Female,"Upper Middle Income"
15183,Adult,Male,"Middle Income"
15184,Adult,Female,"Upper Middle Income"
15185,Adult,Male,"Middle Income"
15186,Adult,Male,"Low Income"
15187,Adult,Female,"Upper Middle Income"
15188,Senior,Female,"Upper Middle Income"
15189,Adult,Female,"High Income"
15190,Adult,Female,"High Income"
15191,Adult,Female,"Lower Middle Income"
15192,Adult,Female,"High Income"
15193,Adult,Male,"High Income"
15194,Adult,Female,"Upper Middle Income"
15195,Adult,Female,"Upper Middle Income"
15196,Adult,Male,"High Income"
15197,Adult,Male,"Upper Middle Income"
15198,Adult,Female,"Middle Income"
15199,Adult,Male,"Upper Middle Income"
15200,Adult,Male,"High Income"
15201,Youth,Male,"Lower Middle Income"
15202,Youth,Male,"High Income"
15203,Adult,Female,"High Income"
15204,Senior,Female,"Lower Middle Income"
15205,Adult,Male,"Middle Income"
15206,Adult,Female,"Upper Middle Income"
15207,Adult,Male,"High Income"
15208,Adult,Female,"High Income"
15209,Adult,Female,"Upper Middle Income"
15210,Adult,Female,"Upper Middle Income"
15211,Adult,Female,"Upper Middle Income"
15212,Adult,Female,"Upper Middle Income"
15213,Adult,Female,"Upper Middle Income"
15214,Adult,Female,"Lower Middle Income"
15215,Adult,Female,"Upper Middle Income"
15216,Adult,Female,"Lower Middle Income"
15217,Adult,Female,"Middle Income"
15218,Adult,Female,"Low Income"
15219,Adult,Male,"Upper Middle Income"
15220,Adult,Female,"Upper Middle Income"
15221,Adult,Male,"Upper Middle Income"
15222,Adult,Male,"Middle Income"
15223,Adult,Male,"Upper Middle Income"
15224,Adult,Female,"Middle Income"
15225,Senior,Female,"Middle Income"
15226,Adult,Female,"Upper Middle Income"
15227,Adult,Female,"High Income"
15228,Senior,Female,"High Income"
15229,Adult,Female,"High Income"
15230,Youth,Female,"Upper Middle Income"
15231,Senior,Female,"Upper Middle Income"
15232,Senior,Male,"Middle Income"
15233,Adult,Female,"Low Income"
15234,Adult,Female,"Lower Middle Income"
15235,Youth,Female,"Middle Income"
15236,Adult,Female,"High Income"
15237,Adult,Female,"Middle Income"
15238,Adult,Female,"Middle Income"
15239,Adult,Female,"High Income"
15240,Adult,Female,"High Income"
