CustomerID,AdSpend_Group,Pre_Purchase_Group,Customer_Loyalty,Conv_Probability
15184,"Medium Spend","Occasional Buyer","Platinum Tier","Low Probability"
15185,"High Spend","Occasional Buyer","Gold Tier","High Probability"
15186,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15187,"High Spend","Occasional Buyer","Silver Tier","High Probability"
15188,"High Spend","Frequent Buyer","Platinum Tier","High Probability"
15189,"Low Spend","Occasional Buyer","Platinum Tier","Low Probability"
15190,"Low Spend","New Customer","Gold Tier","High Probability"
15191,"Low Spend","Frequent Buyer","Gold Tier","High Probability"
15192,"High Spend","Frequent Buyer","Silver Tier","High Probability"
15193,"High Spend","Frequent Buyer","Platinum Tier","High Probability"
15194,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15195,"High Spend","Frequent Buyer","Platinum Tier","High Probability"
15196,"Medium Spend","Occasional Buyer","Platinum Tier","High Probability"
15197,"High Spend","Frequent Buyer","Platinum Tier","High Probability"
15198,"High Spend","Occasional Buyer","Platinum Tier","High Probability"
15199,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15200,"High Spend","Frequent Buyer","Platinum Tier","High Probability"
15201,"High Spend","Occasional Buyer","Bronze Tier","High Probability"
15202,"High Spend","Frequent Buyer","Bronze Tier","High Probability"
15203,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15204,"High Spend","New Customer","Platinum Tier","High Probability"
15205,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15206,"High Spend","New Customer","Platinum Tier","High Probability"
15207,"High Spend","Frequent Buyer","Silver Tier","High Probability"
15208,"High Spend","Frequent Buyer","Silver Tier","High Probability"
15209,"High Spend","Frequent Buyer","Silver Tier","High Probability"
15210,"High Spend","New Customer","Platinum Tier","High Probability"
15211,"High Spend","Frequent Buyer","Platinum Tier","High Probability"
15212,"Low Spend","Occasional Buyer","Silver Tier","High Probability"
15213,"High Spend","Frequent Buyer","Platinum Tier","High Probability"
15214,"High Spend","Occasional Buyer","Platinum Tier","High Probability"
15215,"High Spend","Occasional Buyer","Platinum Tier","High Probability"
15216,"High Spend","Frequent Buyer","Silver Tier","High Probability"
15217,"High Spend","Occasional Buyer","Platinum Tier","High Probability"
15218,"Medium Spend","Occasional Buyer","Gold Tier","High Probability"
15219,"Medium Spend","Frequent Buyer","Platinum Tier","High Probability"
15220,"High Spend","Frequent Buyer","Bronze Tier","High Probability"
15221,"High Spend","Frequent Buyer","Platinum Tier","High Probability"
15222,"Medium Spend","Frequent Buyer","Bronze Tier","High Probability"
15223,"High Spend","Occasional Buyer","Gold Tier","High Probability"
15224,"High Spend","Frequent Buyer","Silver Tier","High Probability"
15225,"Medium Spend","New Customer","Platinum Tier","High Probability"
15226,"Medium Spend","Occasional Buyer","Platinum Tier","High Probability"
15227,"High Spend","Frequent Buyer","Platinum Tier","High Probability"
15228,"High Spend","Frequent Buyer","Silver Tier","High Probability"
15229,"Medium Spend","Frequent Buyer","Gold Tier","High Probability"
15230,"Medium Spend","Frequent Buyer","Gold Tier","High Probability"
15231,"Medium Spend","Frequent Buyer","Gold Tier","High Probability"
15232,"High Spend","Frequent Buyer","Bronze Tier","Low Probability"
15233,"High Spend","Occasional Buyer","Platinum Tier","High Probability"
15234,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15235,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15236,"High Spend","Frequent Buyer","Silver Tier","High Probability"
15237,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15238,"High Spend","Frequent Buyer","Bronze Tier","High Probability"
15239,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15240,"High Spend","Occasional Buyer","Bronze Tier","High Probability"
15241,"High Spend","Frequent Buyer","Platinum Tier","High Probability"
15242,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15243,"Medium Spend","Occasional Buyer","Gold Tier","High Probability"
15244,"High Spend","Occasional Buyer","Platinum Tier","High Probability"
15245,"Medium Spend","Frequent Buyer","Platinum Tier","High Probability"
15246,"High Spend","New Customer","Gold Tier","Low Probability"
15247,"High Spend","Frequent Buyer","Platinum Tier","High Probability"
15248,"High Spend","Frequent Buyer","Bronze Tier","High Probability"
15249,"High Spend","Occasional Buyer","Gold Tier","High Probability"
15250,"High Spend","Frequent Buyer","Bronze Tier","High Probability"
15251,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15252,"High Spend","Frequent Buyer","Bronze Tier","High Probability"
15253,"High Spend","Frequent Buyer","Silver Tier","High Probability"
15254,"High Spend","New Customer","Platinum Tier","High Probability"
15255,"High Spend","Occasional Buyer","Platinum Tier","High Probability"
15256,"High Spend","Occasional Buyer","Gold Tier","High Probability"
15257,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15258,"High Spend","Occasional Buyer","Gold Tier","High Probability"
15259,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15260,"High Spend","Frequent Buyer","Platinum Tier","High Probability"
15261,"High Spend","Occasional Buyer","Bronze Tier","High Probability"
15262,"High Spend","Frequent Buyer","Silver Tier","High Probability"
15263,"High Spend","Frequent Buyer","Platinum Tier","High Probability"
15264,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15265,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15266,"Medium Spend","Occasional Buyer","Bronze Tier","Low Probability"
15267,"High Spend","Frequent Buyer","Bronze Tier","Low Probability"
15268,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15269,"High Spend","Frequent Buyer","Platinum Tier","High Probability"
15270,"Medium Spend","Frequent Buyer","Gold Tier","High Probability"
15271,"Low Spend","Frequent Buyer","Bronze Tier","High Probability"
15272,"High Spend","New Customer","Gold Tier","High Probability"
15273,"High Spend","Frequent Buyer","Silver Tier","High Probability"
15274,"High Spend","Occasional Buyer","Platinum Tier","High Probability"
15275,"High Spend","Frequent Buyer","Silver Tier","High Probability"
15276,"High Spend","Frequent Buyer","Silver Tier","High Probability"
15277,"High Spend","Frequent Buyer","Platinum Tier","High Probability"
15278,"High Spend","Frequent Buyer","Silver Tier","High Probability"
15279,"Medium Spend","Occasional Buyer","Platinum Tier","High Probability"
15280,"High Spend","Frequent Buyer","Platinum Tier","High Probability"
15281,"High Spend","Frequent Buyer","Platinum Tier","Low Probability"
15282,"High Spend","New Customer","Platinum Tier","High Probability"
15283,"High Spend","Frequent Buyer","Bronze Tier","Low Probability"
15284,"High Spend","Occasional Buyer","Gold Tier","High Probability"
15285,"High Spend","New Customer","Gold Tier","High Probability"
15286,"Medium Spend","Frequent Buyer","Gold Tier","Low Probability"
15287,"High Spend","Frequent Buyer","Gold Tier","Low Probability"
15288,"High Spend","Occasional Buyer","Bronze Tier","High Probability"
15289,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15290,"Medium Spend","Frequent Buyer","Platinum Tier","High Probability"
15291,"Medium Spend","Occasional Buyer","Gold Tier","Low Probability"
15292,"High Spend","Occasional Buyer","Gold Tier","High Probability"
15293,"Medium Spend","Occasional Buyer","Gold Tier","High Probability"
15294,"Medium Spend","Frequent Buyer","Gold Tier","Low Probability"
15295,"High Spend","Occasional Buyer","Silver Tier","Low Probability"
15296,"High Spend","Frequent Buyer","Platinum Tier","Low Probability"
15297,"High Spend","Occasional Buyer","Silver Tier","Low Probability"
15298,"High Spend","Frequent Buyer","Platinum Tier","Low Probability"
15299,"High Spend","Occasional Buyer","Bronze Tier","Low Probability"
15300,"High Spend","Frequent Buyer","Gold Tier","Low Probability"
15301,"High Spend","Frequent Buyer","Silver Tier","High Probability"
15302,"Medium Spend","Frequent Buyer","Silver Tier","High Probability"
15303,"High Spend","Frequent Buyer","Bronze Tier","High Probability"
15304,"High Spend","New Customer","Gold Tier","High Probability"
15305,"Medium Spend","Frequent Buyer","Platinum Tier","High Probability"
15306,"High Spend","Frequent Buyer","Silver Tier","High Probability"
15307,"High Spend","Frequent Buyer","Bronze Tier","High Probability"
15308,"High Spend","Frequent Buyer","Silver Tier","High Probability"
15309,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15310,"High Spend","Occasional Buyer","Gold Tier","Low Probability"
15311,"Medium Spend","Occasional Buyer","Gold Tier","High Probability"
15312,"Medium Spend","Frequent Buyer","Platinum Tier","High Probability"
15313,"High Spend","Frequent Buyer","Platinum Tier","Low Probability"
15314,"Low Spend","Frequent Buyer","Bronze Tier","High Probability"
15315,"High Spend","Frequent Buyer","Platinum Tier","Low Probability"
15316,"High Spend","Occasional Buyer","Platinum Tier","Low Probability"
15317,"High Spend","Frequent Buyer","Gold Tier","Low Probability"
15318,"High Spend","Occasional Buyer","Silver Tier","High Probability"
15319,"High Spend","New Customer","Gold Tier","Low Probability"
15320,"High Spend","Frequent Buyer","Gold Tier","Low Probability"
15321,"Low Spend","Frequent Buyer","Silver Tier","High Probability"
15322,"Medium Spend","Frequent Buyer","Platinum Tier","High Probability"
15323,"High Spend","Frequent Buyer","Gold Tier","Low Probability"
15324,"Medium Spend","Frequent Buyer","Platinum Tier","High Probability"
15325,"High Spend","Occasional Buyer","Silver Tier","Low Probability"
15326,"High Spend","Frequent Buyer","Platinum Tier","Low Probability"
15327,"Medium Spend","Frequent Buyer","Platinum Tier","Low Probability"
15328,"Medium Spend","Frequent Buyer","Silver Tier","High Probability"
15329,"High Spend","Frequent Buyer","Bronze Tier","High Probability"
15330,"Low Spend","Frequent Buyer","Bronze Tier","Low Probability"
15331,"Medium Spend","Occasional Buyer","Bronze Tier","High Probability"
15332,"High Spend","Occasional Buyer","Silver Tier","Low Probability"
15333,"High Spend","Frequent Buyer","Platinum Tier","Low Probability"
15334,"High Spend","Frequent Buyer","Bronze Tier","Low Probability"
15335,"High Spend","Frequent Buyer","Silver Tier","Low Probability"
15336,"Medium Spend","Occasional Buyer","Platinum Tier","Low Probability"
15337,"Medium Spend","Frequent Buyer","Gold Tier","High Probability"
15338,"High Spend","Frequent Buyer","Gold Tier","Low Probability"
15339,"High Spend","New Customer","Silver Tier","Low Probability"
15340,"High Spend","Frequent Buyer","Bronze Tier","Low Probability"
15341,"Low Spend","Occasional Buyer","Silver Tier","Low Probability"
15342,"High Spend","Frequent Buyer","Gold Tier","Low Probability"
15343,"High Spend","Frequent Buyer","Platinum Tier","High Probability"
15344,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15345,"Medium Spend","Frequent Buyer","Gold Tier","High Probability"
15346,"High Spend","Frequent Buyer","Gold Tier","Low Probability"
15347,"High Spend","Occasional Buyer","Silver Tier","Low Probability"
15348,"Medium Spend","Frequent Buyer","Gold Tier","Low Probability"
15349,"High Spend","Occasional Buyer","Bronze Tier","Low Probability"
15350,"Medium Spend","New Customer","Gold Tier","High Probability"
15351,"High Spend","Occasional Buyer","Bronze Tier","Low Probability"
15352,"High Spend","Frequent Buyer","Silver Tier","Low Probability"
15353,"High Spend","Frequent Buyer","Bronze Tier","Low Probability"
15354,"High Spend","Occasional Buyer","Gold Tier","High Probability"
15355,"Low Spend","Frequent Buyer","Gold Tier","High Probability"
15356,"High Spend","Frequent Buyer","Bronze Tier","Low Probability"
15357,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15358,"High Spend","Frequent Buyer","Bronze Tier","High Probability"
15359,"High Spend","New Customer","Silver Tier","Low Probability"
15360,"High Spend","Frequent Buyer","Bronze Tier","High Probability"
15361,"High Spend","Frequent Buyer","Silver Tier","High Probability"
15362,"Medium Spend","Occasional Buyer","Platinum Tier","Low Probability"
15363,"High Spend","Occasional Buyer","Silver Tier","High Probability"
15364,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15365,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15366,"High Spend","Occasional Buyer","Gold Tier","High Probability"
15367,"Medium Spend","Frequent Buyer","Gold Tier","Low Probability"
15368,"High Spend","Frequent Buyer","Silver Tier","High Probability"
15369,"High Spend","Frequent Buyer","Gold Tier","Low Probability"
15370,"Medium Spend","Frequent Buyer","Silver Tier","High Probability"
15371,"High Spend","Occasional Buyer","Gold Tier","Low Probability"
15372,"Medium Spend","New Customer","Platinum Tier","Low Probability"
15373,"High Spend","New Customer","Platinum Tier","High Probability"
15374,"High Spend","Frequent Buyer","Platinum Tier","High Probability"
15375,"High Spend","Frequent Buyer","Silver Tier","Low Probability"
15376,"High Spend","New Customer","Platinum Tier","High Probability"
15377,"Low Spend","Frequent Buyer","Gold Tier","High Probability"
15378,"Medium Spend","Frequent Buyer","Platinum Tier","Low Probability"
15379,"High Spend","Occasional Buyer","Bronze Tier","High Probability"
15380,"High Spend","Frequent Buyer","Silver Tier","Low Probability"
15381,"High Spend","Frequent Buyer","Silver Tier","Low Probability"
15382,"High Spend","Frequent Buyer","Bronze Tier","Low Probability"
15383,"High Spend","Occasional Buyer","Gold Tier","High Probability"
15384,"High Spend","Frequent Buyer","Silver Tier","Low Probability"
15385,"High Spend","Frequent Buyer","Gold Tier","High Probability"
15386,"High Spend","Frequent Buyer","Gold Tier","Low Probability"
15387,"High Spend","Frequent Buyer","Silver Tier","Low Probability"
15388,"High Spend","New Customer","Silver Tier","Low Probability"
15389,"High Spend","Frequent Buyer","Bronze Tier","Low Probability"
15390,"High Spend","Frequent Buyer","Gold Tier","Low Probability"
15391,"High Spend","Frequent Buyer","Bronze Tier","Low Probability"
15392,"High Spend","Frequent Buyer","Silver Tier","Low Probability"
