Unnamed: 0,CustomerID,Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion
7535,15535,67,Female,120017,PPC,Conversion,6797.28,0.27,0.2,31,5.05,7.06,1,9,9,9,1903,1
7536,15536,53,Male,32777,Email,Consideration,157.63,0.06,0.04,31,5.02,5.76,6,7,4,5,3027,1
7537,15537,25,Female,109856,SEO,Consideration,5038.6,0.14,0.18,16,4.69,1.69,76,5,0,5,4106,1
7538,15538,32,Male,28308,Referral,Retention,4368.53,0.22,0.14,33,4.27,13.25,7,4,2,0,140,0
7539,15539,20,Male,63441,Social Media,Consideration,7088.13,0.03,0.14,34,7.56,11.57,2,16,2,1,3280,1
7540,15540,64,Female,133682,SEO,Retention,3888.12,0.12,0.18,38,3.54,13.85,13,4,3,2,2858,0
7541,15541,30,Male,100865,Email,Retention,9768.09,0.18,0.17,20,4.41,2.93,86,18,2,7,2518,0
7542,15542,58,Male,33882,Email,Awareness,6735.01,0.12,0.08,31,3.54,8.8,71,16,5,7,309,1
7543,15543,51,Male,134883,SEO,Awareness,6633.19,0.15,0.14,33,6.13,0.78,32,19,1,0,3505,1
7544,15544,41,Male,24714,SEO,Consideration,9201.48,0.19,0.02,33,9.64,3.08,26,9,4,4,1931,1
7545,15545,57,Female,111586,SEO,Retention,9952.53,0.12,0.1,7,4.51,11.94,10,17,5,3,4936,0
7546,15546,49,Female,63432,Referral,Consideration,2058.42,0.04,0.19,15,9.71,4.66,96,19,8,0,3034,0
7547,15547,49,Male,101289,SEO,Awareness,8124.28,0.05,0.06,34,6.91,3.36,10,15,9,5,4184,0
7548,15548,47,Female,115515,PPC,Awareness,1706.96,0.16,0.02,22,8.16,8.36,17,10,0,6,2163,1
7549,15549,69,Female,130625,Social Media,Awareness,4624.73,0.06,0.12,21,4.0,10.0,91,14,2,0,2342,0
7550,15550,66,Female,100166,Social Media,Awareness,1091.84,0.27,0.08,30,3.02,9.35,89,10,6,0,1160,0
7551,15551,30,Male,145934,PPC,Awareness,6271.37,0.25,0.08,28,6.19,1.94,93,19,7,5,4312,1
7552,15552,18,Female,37658,Email,Consideration,4738.33,0.11,0.12,37,9.92,13.99,73,7,4,2,4824,0
7553,15553,51,Female,89245,Email,Consideration,6324.12,0.25,0.13,18,7.39,3.07,41,6,8,4,265,0
7554,15554,32,Male,118642,Email,Awareness,6811.81,0.16,0.09,44,7.13,13.92,2,0,9,5,379,1
7555,15555,61,Female,125065,Email,Consideration,6232.38,0.06,0.11,35,5.05,7.51,31,14,7,2,1678,1
7556,15556,31,Female,138199,Referral,Awareness,3010.89,0.19,0.2,48,8.92,1.99,35,2,0,9,2562,1
7557,15557,46,Female,122579,PPC,Awareness,8385.9,0.21,0.19,8,7.27,2.66,9,7,0,2,1544,0
7558,15558,51,Male,147597,Social Media,Awareness,5561.69,0.03,0.14,34,7.07,6.75,84,11,7,4,3085,1
7559,15559,35,Male,97027,PPC,Consideration,4949.53,0.1,0.04,0,3.63,14.97,54,15,8,6,1989,1
7560,15560,24,Male,70808,Social Media,Consideration,9871.93,0.01,0.08,32,9.62,13.34,70,18,8,0,79,1
7561,15561,46,Female,59530,Email,Retention,2906.73,0.1,0.18,16,3.25,14.71,24,9,5,0,2466,0
7562,15562,48,Male,28834,Referral,Consideration,5327.5,0.11,0.09,25,5.71,7.1,61,9,6,8,2493,1
7563,15563,42,Female,34358,SEO,Consideration,6855.01,0.19,0.19,12,4.06,10.36,33,17,4,9,2773,1
7564,15564,55,Female,29872,SEO,Conversion,1339.74,0.07,0.1,4,2.63,8.03,24,1,9,7,1291,1
7565,15565,31,Male,78694,Email,Awareness,3606.97,0.02,0.17,18,2.3,0.93,72,18,3,7,2121,1
7566,15566,25,Male,107193,Email,Awareness,8036.72,0.1,0.02,41,3.64,2.56,7,18,7,5,2569,0
7567,15567,44,Female,143498,PPC,Consideration,2443.91,0.25,0.09,8,7.2,4.64,52,1,2,9,2611,0
7568,15568,19,Female,70321,Referral,Consideration,4983.57,0.13,0.14,5,9.77,5.04,98,1,6,6,1903,0
7569,15569,34,Male,110363,Referral,Retention,6343.24,0.13,0.17,20,8.68,10.58,91,7,5,5,1273,1
7570,15570,54,Female,93709,PPC,Conversion,6744.51,0.15,0.13,48,2.96,10.95,9,12,9,2,1741,0
7571,15571,31,Female,36685,Referral,Awareness,7310.27,0.23,0.04,21,1.71,7.03,77,8,7,6,3168,1
7572,15572,42,Female,31333,Referral,Awareness,8673.18,0.15,0.18,38,7.18,6.0,92,6,5,6,2924,0
7573,15573,47,Female,136254,SEO,Consideration,3989.31,0.04,0.12,47,1.27,3.07,0,4,1,5,3240,1
7574,15574,46,Male,31356,Referral,Consideration,7095.66,0.07,0.03,4,8.73,1.09,57,7,4,2,1947,0
7575,15575,37,Female,60584,Email,Conversion,7348.53,0.06,0.1,21,8.43,8.99,18,7,3,1,4353,0
7576,15576,38,Female,130453,SEO,Awareness,3072.71,0.16,0.14,49,8.14,5.55,77,2,2,0,2124,0
7577,15577,39,Male,71362,Email,Conversion,9684.76,0.02,0.1,6,5.97,7.41,19,9,5,8,3924,1
7578,15578,52,Female,31344,Email,Awareness,8665.67,0.09,0.18,25,9.76,13.56,47,7,4,6,2125,0
7579,15579,54,Male,134491,PPC,Consideration,2969.63,0.19,0.09,24,5.13,10.18,99,12,2,4,526,0
7580,15580,33,Female,64619,Referral,Conversion,6783.18,0.11,0.12,4,9.88,11.79,71,18,5,4,730,0
7581,15581,67,Female,125534,Referral,Retention,7206.23,0.22,0.05,31,8.94,3.11,57,19,3,3,3105,0
7582,15582,66,Female,127107,Referral,Consideration,4371.69,0.12,0.11,7,2.14,0.52,37,14,6,8,2260,1
7583,15583,60,Male,101331,Referral,Retention,8651.06,0.29,0.05,8,9.05,2.46,41,5,0,3,3759,0
7584,15584,34,Female,115279,SEO,Retention,6933.27,0.29,0.05,27,3.74,11.64,87,13,2,6,396,1
7585,15585,33,Male,141276,Social Media,Retention,6615.73,0.24,0.06,19,7.91,6.94,6,9,4,7,1751,1
7586,15586,19,Female,21943,Email,Awareness,2286.32,0.29,0.02,3,1.0,3.6,68,18,1,9,1852,1
7587,15587,21,Female,110185,Social Media,Retention,4137.64,0.07,0.04,2,3.48,14.45,77,10,8,4,4278,1
7588,15588,38,Female,80217,Social Media,Awareness,4395.83,0.23,0.09,43,7.83,7.56,72,13,9,9,1262,1
7589,15589,56,Male,132319,Social Media,Conversion,7363.24,0.1,0.03,40,9.75,5.85,19,18,0,8,4032,0
7590,15590,51,Female,41021,SEO,Consideration,6222.11,0.22,0.04,41,2.54,14.67,51,4,3,4,1257,1
7591,15591,47,Male,28348,Social Media,Awareness,950.02,0.12,0.19,10,5.13,2.44,25,10,3,8,2644,1
7592,15592,23,Female,97286,SEO,Awareness,3146.21,0.09,0.09,47,6.28,9.19,88,18,1,9,2408,0
7593,15593,34,Female,90921,PPC,Conversion,4783.17,0.29,0.09,28,9.57,11.36,83,0,9,8,1426,1
7594,15594,56,Female,36639,PPC,Conversion,7393.66,0.07,0.06,42,5.08,14.14,55,1,0,9,4244,0
7595,15595,42,Female,105030,PPC,Consideration,7461.33,0.23,0.11,21,9.4,12.59,69,17,0,2,250,1
7596,15596,22,Female,84566,SEO,Conversion,4956.38,0.21,0.12,7,9.8,4.7,70,13,9,0,1272,0
7597,15597,22,Male,62011,SEO,Awareness,1257.63,0.1,0.09,45,9.47,4.28,99,9,9,0,4540,1
7598,15598,37,Female,134577,Email,Consideration,2999.74,0.14,0.08,33,7.74,1.92,61,5,4,5,2065,0
7599,15599,33,Male,123336,Social Media,Consideration,2621.45,0.05,0.14,30,2.14,2.93,61,14,9,8,4326,1
7600,15600,68,Female,124565,Referral,Consideration,7832.16,0.28,0.19,3,6.42,11.09,35,1,0,6,2008,1
7601,15601,58,Female,137105,Referral,Retention,1881.86,0.29,0.18,14,7.78,4.69,19,5,3,1,3684,0
7602,15602,54,Female,38640,Social Media,Retention,4702.72,0.22,0.03,17,9.59,6.91,17,12,3,5,2877,0
7603,15603,57,Male,55402,Referral,Awareness,6740.12,0.26,0.13,10,8.0,10.51,71,7,3,8,3375,1
7604,15604,26,Female,85088,Referral,Retention,9651.38,0.03,0.01,26,5.85,10.14,26,14,4,2,3407,0
7605,15605,22,Male,80240,Referral,Conversion,9992.48,0.12,0.13,18,2.85,12.0,4,15,1,5,4870,1
7606,15606,59,Male,21891,SEO,Consideration,9533.93,0.11,0.1,49,5.11,1.35,94,9,2,6,2088,0
7607,15607,19,Male,48259,SEO,Awareness,7210.6,0.17,0.1,8,6.74,8.8,45,13,6,1,4458,1
7608,15608,26,Female,83021,SEO,Conversion,7489.76,0.06,0.12,24,3.92,13.44,40,2,9,8,6,1
7609,15609,60,Male,48987,Social Media,Consideration,7616.18,0.17,0.15,21,5.11,5.91,84,7,8,9,2932,0
7610,15610,53,Male,72616,PPC,Conversion,8639.79,0.2,0.15,22,1.16,3.28,51,0,4,9,2932,0
7611,15611,39,Male,30683,Referral,Retention,9522.68,0.05,0.02,36,8.91,1.5,2,6,4,4,1745,1
7612,15612,39,Male,81083,Email,Conversion,4512.49,0.05,0.15,9,1.31,14.13,57,3,8,5,1484,1
7613,15613,39,Female,29967,SEO,Retention,4223.46,0.02,0.17,16,4.68,0.56,89,10,7,1,2560,0
7614,15614,51,Female,97664,Email,Conversion,4658.6,0.23,0.02,12,5.6,11.98,80,12,7,6,2496,0
7615,15615,46,Male,60194,Referral,Awareness,6632.19,0.11,0.07,3,9.75,4.33,93,9,4,3,8,1
7616,15616,55,Female,120274,PPC,Retention,7776.91,0.08,0.16,31,9.42,4.02,86,12,3,4,1211,1
7617,15617,63,Female,113831,Email,Retention,8718.39,0.24,0.1,27,6.82,2.78,24,2,2,6,4372,0
7618,15618,50,Female,105873,Referral,Consideration,4616.49,0.05,0.14,29,6.26,3.31,67,17,9,5,1990,0
7619,15619,35,Female,82661,Referral,Retention,3697.39,0.13,0.11,45,4.3,7.95,40,6,9,4,1013,0
7620,15620,24,Male,107738,SEO,Consideration,9835.19,0.23,0.2,39,1.37,13.19,74,7,3,2,4690,0
7621,15621,18,Female,92307,PPC,Retention,2395.69,0.18,0.19,20,3.41,5.83,61,19,2,5,1630,1
7622,15622,50,Male,63452,Referral,Retention,2297.85,0.17,0.06,14,8.63,11.31,40,1,5,5,1179,0
7623,15623,18,Male,32857,PPC,Retention,7182.53,0.06,0.08,2,6.83,4.08,81,8,2,5,3505,1
7624,15624,41,Female,51301,SEO,Retention,1878.61,0.06,0.09,16,8.33,13.61,32,2,2,0,20,0
7625,15625,21,Female,75900,Email,Consideration,4054.15,0.18,0.03,14,8.53,13.75,99,2,0,1,2486,1
7626,15626,21,Male,51460,Social Media,Awareness,2994.63,0.02,0.09,32,1.56,2.07,37,12,8,8,3365,0
7627,15627,35,Female,106923,Social Media,Conversion,1770.23,0.26,0.16,4,4.03,12.66,17,0,4,8,1418,1
7628,15628,44,Female,69800,Social Media,Retention,5839.1,0.11,0.17,7,7.08,10.68,53,3,9,8,3802,1
7629,15629,60,Female,29832,PPC,Retention,3797.76,0.13,0.18,8,8.68,6.21,48,9,0,4,4898,1
7630,15630,49,Female,67408,Social Media,Awareness,4676.12,0.08,0.01,25,8.21,12.6,60,3,3,4,2974,0
7631,15631,50,Female,32626,Email,Consideration,2039.04,0.26,0.16,1,4.8,13.6,15,17,2,3,2550,1
7632,15632,45,Female,77872,Referral,Conversion,7701.88,0.2,0.11,36,9.39,7.7,85,12,6,7,3079,1
7633,15633,59,Male,104021,PPC,Awareness,3215.65,0.14,0.05,35,3.71,7.88,84,7,5,7,3231,0
7634,15634,58,Male,98959,Email,Awareness,3492.91,0.18,0.1,11,4.38,10.71,43,0,7,1,2050,1
7635,15635,53,Male,116939,PPC,Awareness,2596.32,0.12,0.17,18,2.63,4.04,30,15,7,8,4853,0
7636,15636,23,Female,116159,PPC,Awareness,4400.6,0.15,0.09,26,3.04,1.61,94,5,7,0,1848,0
7637,15637,33,Female,36802,PPC,Retention,4689.41,0.11,0.2,23,1.08,8.17,26,11,4,3,2808,0
7638,15638,51,Female,36333,SEO,Conversion,5343.7,0.13,0.13,1,3.78,5.15,40,15,2,2,1787,1
7639,15639,40,Female,55120,Referral,Retention,9678.93,0.1,0.1,15,3.76,2.28,2,10,3,1,2549,1
7640,15640,67,Male,113621,Social Media,Awareness,9056.45,0.03,0.07,1,1.61,2.53,94,10,6,9,964,0
7641,15641,59,Male,42159,SEO,Conversion,6132.99,0.02,0.01,20,4.06,3.59,33,18,7,0,1773,0
7642,15642,41,Male,44660,Referral,Awareness,485.14,0.06,0.13,9,3.71,5.4,89,11,8,8,554,1
7643,15643,66,Female,76843,Social Media,Consideration,6161.38,0.08,0.12,41,8.19,6.83,87,4,4,4,4007,1
7644,15644,30,Female,145179,SEO,Awareness,987.72,0.27,0.11,16,2.41,14.37,9,9,9,3,2242,1
7645,15645,35,Female,54519,SEO,Awareness,7132.41,0.19,0.11,11,7.53,7.54,56,1,3,0,1963,1
7646,15646,30,Female,114333,Email,Consideration,3961.77,0.29,0.17,6,2.17,13.74,28,11,6,9,55,1
7647,15647,66,Female,104577,SEO,Retention,8393.2,0.11,0.07,8,5.47,8.42,37,13,9,5,1290,0
7648,15648,54,Female,64935,PPC,Conversion,9431.04,0.13,0.11,45,7.63,2.79,76,14,3,5,1426,0
7649,15649,60,Female,42507,SEO,Awareness,4229.39,0.22,0.14,49,6.46,12.72,5,2,2,6,3295,0
7650,15650,56,Female,91060,PPC,Awareness,4659.5,0.18,0.05,9,6.81,0.74,13,14,3,6,4126,1
7651,15651,59,Female,104271,Referral,Consideration,5942.46,0.16,0.19,15,2.86,8.67,93,16,7,1,1132,1
7652,15652,34,Female,77223,Referral,Conversion,2051.61,0.18,0.15,0,8.45,5.46,3,2,7,5,3875,1
7653,15653,32,Female,47675,PPC,Consideration,9280.6,0.18,0.02,8,9.57,6.85,44,8,5,2,562,0
7654,15654,35,Female,133487,Email,Awareness,4386.7,0.23,0.17,12,2.39,12.06,91,6,7,1,2513,0
7655,15655,40,Male,37673,Email,Retention,1751.52,0.2,0.19,47,8.99,0.58,38,19,3,3,764,1
7656,15656,68,Male,129619,Referral,Retention,7651.05,0.29,0.16,15,4.58,3.14,73,11,2,6,49,1
7657,15657,47,Female,55470,SEO,Conversion,2269.6,0.28,0.09,33,7.29,12.28,53,6,6,4,822,0
7658,15658,51,Female,61603,Referral,Awareness,1520.94,0.13,0.2,40,5.56,8.41,25,17,5,6,1386,0
7659,15659,21,Male,104825,Referral,Consideration,5672.43,0.02,0.03,29,8.14,4.25,97,1,5,9,2658,0
7660,15660,20,Male,51230,PPC,Awareness,6747.8,0.01,0.11,12,1.41,7.72,28,15,1,3,1612,0
7661,15661,24,Male,34542,Email,Consideration,5738.67,0.05,0.04,7,3.91,6.34,61,10,1,0,2632,0
7662,15662,35,Female,130563,PPC,Consideration,6599.46,0.03,0.09,10,1.43,11.65,7,18,9,5,4238,0
7663,15663,59,Male,81407,Referral,Conversion,1243.69,0.12,0.19,48,9.48,11.47,38,5,4,7,2789,0
7664,15664,24,Male,73821,Social Media,Consideration,4812.58,0.03,0.16,30,2.53,7.22,17,19,2,0,2583,1
7665,15665,57,Male,55690,SEO,Conversion,3634.48,0.19,0.16,42,4.82,4.5,72,6,2,6,868,0
7666,15666,23,Male,26654,Referral,Retention,9736.35,0.07,0.08,10,6.77,0.67,21,12,8,6,4925,0
7667,15667,39,Female,87557,PPC,Conversion,591.28,0.16,0.19,47,5.15,7.35,17,5,8,0,1364,0
7668,15668,18,Male,132259,Social Media,Conversion,3053.11,0.04,0.08,6,5.83,9.09,36,7,0,1,4414,0
7669,15669,21,Female,105544,Social Media,Conversion,9424.44,0.25,0.02,0,2.84,9.28,32,4,5,9,2581,1
7670,15670,63,Female,108264,Referral,Retention,9836.61,0.24,0.13,22,1.6,13.09,47,0,1,1,2458,0
7671,15671,66,Female,109698,Email,Conversion,8266.53,0.12,0.08,31,3.32,7.28,47,19,4,9,2422,0
7672,15672,69,Male,47446,Social Media,Consideration,852.38,0.27,0.04,14,3.85,10.95,1,1,1,3,3218,1
7673,15673,67,Male,115515,SEO,Consideration,5657.41,0.06,0.19,17,4.74,2.34,25,5,5,1,4874,1
7674,15674,60,Male,68484,PPC,Conversion,4061.22,0.25,0.13,27,3.66,11.58,16,8,8,4,4108,1
7675,15675,46,Male,64078,PPC,Consideration,8083.88,0.17,0.19,13,1.32,6.95,3,8,6,7,2886,1
7676,15676,38,Female,134824,PPC,Conversion,644.74,0.11,0.12,12,1.85,10.57,8,5,0,1,3802,1
7677,15677,43,Male,24225,Referral,Retention,2051.57,0.03,0.02,33,7.06,12.61,9,8,5,7,3095,1
7678,15678,31,Male,144098,PPC,Consideration,4943.03,0.06,0.02,19,1.57,4.18,68,4,1,3,2989,1
7679,15679,26,Female,94745,PPC,Conversion,1660.71,0.26,0.18,23,1.42,10.17,37,15,1,6,2456,1
7680,15680,64,Female,130196,SEO,Awareness,6957.88,0.19,0.02,27,8.31,2.29,48,2,2,5,2774,1
7681,15681,29,Male,101259,Email,Retention,8225.6,0.08,0.13,10,1.37,2.12,39,11,7,3,2994,1
7682,15682,59,Male,65487,Referral,Awareness,7074.75,0.15,0.07,27,1.62,4.61,48,11,6,5,830,1
7683,15683,68,Male,88676,Referral,Conversion,4458.81,0.04,0.14,21,5.95,2.4,85,18,3,2,1956,1
7684,15684,68,Female,31721,PPC,Consideration,8796.04,0.04,0.06,29,4.99,7.07,18,8,2,9,4245,1
7685,15685,23,Female,22587,SEO,Conversion,1463.09,0.27,0.02,37,9.68,13.08,36,18,0,3,4629,1
7686,15686,37,Female,128878,Social Media,Consideration,2677.35,0.14,0.15,16,9.43,1.58,96,18,9,3,258,1
7687,15687,41,Female,59437,PPC,Conversion,4946.44,0.11,0.07,21,6.94,5.77,48,16,3,8,3288,1
7688,15688,44,Female,38989,PPC,Conversion,707.25,0.29,0.11,0,1.65,3.51,5,0,7,0,2540,1
7689,15689,55,Male,52726,Referral,Consideration,1047.29,0.13,0.16,19,5.53,7.15,63,1,0,7,3153,1
7690,15690,25,Female,90540,Referral,Consideration,4034.69,0.11,0.14,4,1.41,9.7,22,17,1,8,4015,0
7691,15691,18,Female,145967,PPC,Conversion,9444.47,0.09,0.08,32,9.17,12.87,77,1,9,7,1842,1
7692,15692,66,Female,99837,Referral,Awareness,9093.3,0.17,0.15,44,6.94,0.84,30,5,1,4,2726,0
7693,15693,66,Female,118215,SEO,Retention,4713.15,0.17,0.19,0,6.17,8.74,52,19,8,7,4193,0
7694,15694,41,Female,113639,Social Media,Awareness,1507.37,0.01,0.13,43,4.85,10.5,32,18,0,4,766,1
7695,15695,64,Female,145437,Social Media,Awareness,1863.27,0.2,0.14,8,5.59,2.46,16,1,5,6,3427,1
7696,15696,24,Male,61168,Social Media,Awareness,3837.71,0.24,0.17,31,4.6,14.1,64,17,3,3,4567,1
7697,15697,36,Female,84669,PPC,Awareness,2179.73,0.19,0.17,25,1.9,1.67,75,15,8,9,659,0
7698,15698,39,Male,93040,PPC,Consideration,921.46,0.26,0.08,44,6.95,5.14,66,12,5,5,750,1
7699,15699,52,Female,122114,PPC,Awareness,6770.4,0.09,0.2,41,9.97,3.96,44,14,8,5,4320,1
7700,15700,47,Male,91616,SEO,Retention,5856.34,0.07,0.02,47,2.01,1.48,99,1,1,5,3734,1
7701,15701,46,Female,27408,Social Media,Consideration,2983.84,0.21,0.2,5,9.95,10.65,87,12,1,0,3736,1
7702,15702,39,Female,24153,Referral,Awareness,7811.59,0.06,0.06,29,9.1,7.91,77,5,5,2,4844,1
7703,15703,28,Male,144887,Referral,Consideration,7781.89,0.04,0.09,39,9.05,6.69,36,6,9,0,4103,0
7704,15704,37,Female,31055,Email,Awareness,4960.92,0.04,0.18,22,8.48,3.39,91,18,1,8,773,0
7705,15705,46,Female,39760,Email,Awareness,1055.67,0.23,0.06,38,9.31,6.92,26,1,3,2,1503,1
7706,15706,68,Female,37752,Referral,Retention,9192.85,0.02,0.05,24,3.22,13.57,19,4,3,7,2625,1
7707,15707,58,Male,109729,Social Media,Consideration,6719.74,0.09,0.13,24,4.93,5.65,78,13,4,4,4279,1
7708,15708,59,Female,23800,PPC,Consideration,2545.8,0.05,0.14,12,5.32,7.88,41,14,6,6,941,0
7709,15709,51,Male,86573,Referral,Conversion,6143.5,0.23,0.01,24,1.61,13.97,24,1,9,1,416,0
7710,15710,18,Male,50054,Referral,Awareness,4109.71,0.16,0.1,16,9.83,10.52,69,5,0,3,1326,1
7711,15711,48,Male,81816,Email,Awareness,6389.96,0.07,0.1,43,7.2,1.11,50,11,4,3,4409,0
7712,15712,47,Female,46866,Social Media,Retention,4791.32,0.23,0.06,26,5.06,5.32,77,7,6,1,2167,0
7713,15713,65,Female,20992,Referral,Retention,4906.17,0.23,0.11,10,9.93,14.66,38,10,2,9,3714,0
7714,15714,35,Male,43696,PPC,Consideration,7385.23,0.16,0.04,5,3.45,13.05,29,4,9,8,1489,0
7715,15715,34,Male,80282,PPC,Retention,6175.88,0.09,0.07,14,4.03,13.3,46,4,2,1,2945,0
7716,15716,55,Female,122814,SEO,Consideration,891.53,0.18,0.15,36,2.72,14.04,46,19,7,0,2556,0
7717,15717,31,Female,118697,PPC,Awareness,747.2,0.28,0.18,31,2.68,9.69,49,11,3,4,2150,1
7718,15718,40,Female,93541,Referral,Awareness,3119.59,0.03,0.12,47,2.7,11.81,27,15,1,7,4870,0
7719,15719,42,Male,72838,Referral,Consideration,4359.44,0.09,0.02,23,6.5,9.98,30,4,5,7,781,0
7720,15720,32,Female,49400,PPC,Retention,2824.7,0.09,0.14,10,3.65,8.16,72,17,4,4,3913,1
7721,15721,63,Male,102277,Email,Retention,6549.45,0.19,0.18,41,9.57,8.04,47,1,6,0,2189,1
7722,15722,39,Female,138692,Social Media,Consideration,2031.57,0.2,0.11,28,8.35,0.69,65,7,1,6,4256,1
7723,15723,20,Female,148575,Referral,Awareness,7071.0,0.07,0.1,7,2.45,3.86,52,13,4,6,1143,1
7724,15724,36,Female,37565,PPC,Consideration,7754.19,0.07,0.2,36,8.51,0.92,59,2,4,9,4882,0
7725,15725,61,Male,59585,PPC,Retention,1330.76,0.28,0.13,9,4.11,7.02,46,14,2,6,4581,1
7726,15726,51,Male,54833,Referral,Consideration,6542.98,0.23,0.16,9,3.05,10.96,44,16,7,5,309,1
7727,15727,52,Male,141559,SEO,Awareness,9618.22,0.28,0.13,0,8.04,14.1,0,12,6,1,3954,0
7728,15728,67,Male,32094,Social Media,Conversion,2008.96,0.25,0.05,44,8.71,0.7,65,14,8,7,2718,1
7729,15729,18,Male,51280,Referral,Consideration,9102.1,0.13,0.06,22,9.64,7.62,91,1,9,0,2946,0
7730,15730,69,Female,66647,PPC,Conversion,6099.87,0.05,0.14,17,4.78,10.65,99,16,5,0,1524,0
7731,15731,38,Male,64378,SEO,Consideration,5950.35,0.19,0.1,22,6.06,10.17,22,0,4,6,671,1
7732,15732,46,Female,39513,Referral,Retention,614.03,0.11,0.09,4,6.53,11.42,19,0,4,0,3025,1
7733,15733,23,Male,20154,Social Media,Retention,7508.17,0.13,0.01,47,6.65,12.76,32,14,5,3,1808,0
7734,15734,54,Male,115798,SEO,Conversion,4834.9,0.13,0.18,37,4.62,13.76,93,6,0,9,3991,0
7735,15735,18,Female,48134,PPC,Consideration,7239.63,0.28,0.18,30,2.37,3.12,88,14,6,5,1086,0
7736,15736,68,Female,128050,Email,Retention,8110.89,0.03,0.1,41,1.63,14.35,47,19,1,4,2181,0
7737,15737,18,Female,28678,Social Media,Conversion,5285.58,0.07,0.14,38,9.15,12.18,15,19,2,8,4065,0
7738,15738,44,Male,26294,SEO,Conversion,2710.08,0.19,0.04,19,4.3,13.55,38,6,4,7,3504,1
7739,15739,38,Female,29574,Referral,Consideration,1501.57,0.27,0.11,28,2.63,5.48,6,3,7,2,2419,1
7740,15740,33,Female,55183,Referral,Retention,1688.98,0.28,0.09,47,9.85,14.98,61,10,8,2,2799,1
7741,15741,61,Male,68747,SEO,Conversion,8682.65,0.17,0.13,32,8.23,0.68,43,11,8,5,658,0
7742,15742,57,Female,86606,Referral,Awareness,1323.42,0.02,0.1,38,9.83,13.13,96,12,0,2,3581,0
7743,15743,43,Female,38638,SEO,Awareness,3908.47,0.12,0.1,31,3.51,10.34,97,4,1,0,2688,1
7744,15744,33,Male,77194,Social Media,Retention,3409.32,0.28,0.07,24,5.17,2.5,80,10,4,5,664,0
7745,15745,45,Female,67553,Referral,Retention,8668.01,0.16,0.02,43,8.28,12.55,48,5,2,0,2379,1
7746,15746,18,Female,46082,Social Media,Awareness,4829.17,0.22,0.18,26,5.97,12.0,3,4,5,1,1948,1
7747,15747,53,Male,36306,PPC,Conversion,9964.82,0.09,0.01,22,4.19,8.32,12,12,2,8,2137,1
7748,15748,27,Female,128371,PPC,Consideration,7396.84,0.02,0.06,46,2.43,9.69,25,6,2,1,1687,0
7749,15749,60,Male,147899,PPC,Conversion,8524.14,0.18,0.1,1,6.06,2.35,12,10,9,1,1299,1
7750,15750,34,Female,27807,PPC,Retention,1076.86,0.25,0.07,49,6.39,7.14,95,14,4,4,2862,1
7751,15751,40,Female,108760,Referral,Retention,2605.71,0.3,0.11,3,7.49,1.07,42,5,9,3,4989,1
7752,15752,24,Male,141401,SEO,Consideration,1440.92,0.26,0.1,24,8.11,8.87,11,5,6,3,4563,1
7753,15753,61,Male,71342,Referral,Conversion,4689.86,0.17,0.06,44,2.06,7.05,77,10,6,9,1856,0
7754,15754,24,Male,52143,Referral,Consideration,7211.05,0.19,0.03,22,6.65,1.74,84,15,7,2,3159,1
7755,15755,61,Female,141952,Social Media,Conversion,1773.73,0.25,0.04,40,8.03,6.47,32,12,1,3,1464,0
7756,15756,32,Female,78414,SEO,Conversion,1388.67,0.02,0.1,35,4.5,6.85,66,2,4,6,2327,1
7757,15757,51,Male,110302,Email,Awareness,6184.63,0.29,0.17,40,3.48,11.2,6,17,1,2,982,0
7758,15758,63,Male,44715,Email,Conversion,2380.1,0.16,0.03,22,5.32,1.28,78,18,5,5,1980,1
7759,15759,62,Male,82054,SEO,Retention,4845.32,0.29,0.14,32,3.79,9.4,6,15,4,2,4345,1
7760,15760,21,Male,92934,Email,Retention,606.07,0.23,0.16,27,5.59,7.94,42,2,9,5,3809,0
7761,15761,31,Male,32202,SEO,Retention,6838.07,0.05,0.06,7,3.78,4.49,47,18,0,9,4191,0
7762,15762,31,Female,47987,Social Media,Awareness,5459.03,0.06,0.14,32,4.8,11.29,89,13,7,0,3259,1
7763,15763,33,Female,55740,Social Media,Consideration,6509.49,0.11,0.14,28,9.24,8.66,25,17,6,2,1282,1
7764,15764,24,Female,136202,Referral,Retention,2826.52,0.09,0.14,47,9.25,8.04,75,12,9,3,1888,1
7765,15765,49,Female,96848,Email,Retention,2858.17,0.14,0.18,14,9.93,14.31,58,11,9,3,4812,1
7766,15766,36,Female,105890,SEO,Consideration,8033.47,0.19,0.09,14,5.38,12.31,55,2,0,3,1509,1
7767,15767,19,Female,73871,Social Media,Awareness,7213.77,0.14,0.06,36,2.51,3.49,39,4,0,0,2056,0
7768,15768,27,Female,146404,Referral,Conversion,5839.31,0.03,0.11,18,9.0,6.13,65,0,0,1,2048,0
7769,15769,67,Male,33627,Email,Consideration,6318.62,0.29,0.02,42,6.37,10.11,14,12,3,0,2572,1
7770,15770,34,Male,119649,Email,Conversion,1031.04,0.13,0.07,20,7.73,8.48,43,14,6,3,4836,1
